code,date,hour,wind,wind_max,temperature,rain_duration,rain,fog,snow,thunder,ice
209,20241201,1,50,70,,,,,,,
209,20241201,2,50,70,,,,,,,
209,20241201,3,60,70,,,,,,,
209,20241201,4,60,80,,,,,,,
209,20241201,5,70,80,,,,,,,
209,20241201,6,60,80,,,,,,,
209,20241201,7,70,90,,,,,,,
209,20241201,8,80,90,,,,,,,
209,20241201,9,70,100,,,,,,,
209,20241201,10,70,90,,,,,,,
209,20241201,11,70,90,,,,,,,
209,20241201,12,80,100,,,,,,,
209,20241201,13,80,100,,,,,,,
209,20241201,14,90,100,,,,,,,
209,20241201,15,90,120,,,,,,,
209,20241201,16,100,120,,,,,,,
209,20241201,17,100,120,,,,,,,
209,20241201,18,100,130,,,,,,,
209,20241201,19,100,130,,,,,,,
209,20241201,20,110,140,,,,,,,
209,20241201,21,110,140,,,,,,,
209,20241201,22,120,140,,,,,,,
209,20241201,23,100,140,,,,,,,
209,20241201,24,80,110,,,,,,,
209,20241202,1,90,120,,,,,,,
209,20241202,2,100,120,,,,,,,
209,20241202,3,100,120,,,,,,,
209,20241202,4,90,110,,,,,,,
209,20241202,5,100,120,,,,,,,
209,20241202,6,100,130,,,,,,,
209,20241202,7,90,120,,,,,,,
209,20241202,8,100,130,,,,,,,
209,20241202,9,100,130,,,,,,,
209,20241202,10,100,140,,,,,,,
209,20241202,11,90,110,,,,,,,
209,20241202,12,90,130,,,,,,,
209,20241202,13,70,100,,,,,,,
209,20241202,14,60,90,,,,,,,
209,20241202,15,70,100,,,,,,,
209,20241202,16,70,90,,,,,,,
209,20241202,17,60,80,,,,,,,
209,20241202,18,60,100,,,,,,,
209,20241202,19,70,100,,,,,,,
209,20241202,20,60,80,,,,,,,
209,20241202,21,60,80,,,,,,,
209,20241202,22,70,90,,,,,,,
209,20241202,23,110,180,,,,,,,
209,20241202,24,150,180,,,,,,,
209,20241203,1,130,170,,,,,,,
209,20241203,2,110,150,,,,,,,
209,20241203,3,110,130,,,,,,,
209,20241203,4,100,130,,,,,,,
209,20241203,5,100,140,,,,,,,
209,20241203,6,100,140,,,,,,,
209,20241203,7,100,130,,,,,,,
209,20241203,8,90,130,,,,,,,
209,20241203,9,80,120,,,,,,,
209,20241203,10,90,120,,,,,,,
209,20241203,11,90,130,,,,,,,
209,20241203,12,80,120,,,,,,,
209,20241203,13,40,90,,,,,,,
209,20241203,14,80,110,,,,,,,
209,20241203,15,80,110,,,,,,,
209,20241203,16,80,120,,,,,,,
209,20241203,17,70,110,,,,,,,
209,20241203,18,50,100,,,,,,,
209,20241203,19,70,90,,,,,,,
209,20241203,20,70,90,,,,,,,
209,20241203,21,70,90,,,,,,,
209,20241203,22,70,100,,,,,,,
209,20241203,23,60,80,,,,,,,
209,20241203,24,50,70,,,,,,,
209,20241204,1,50,70,,,,,,,
209,20241204,2,60,100,,,,,,,
209,20241204,3,50,110,,,,,,,
209,20241204,4,60,90,,,,,,,
209,20241204,5,40,60,,,,,,,
209,20241204,6,50,100,,,,,,,
209,20241204,7,40,60,,,,,,,
209,20241204,8,50,100,,,,,,,
209,20241204,9,70,100,,,,,,,
209,20241204,10,50,70,,,,,,,
209,20241204,11,50,70,,,,,,,
209,20241204,12,30,50,,,,,,,
