code,date,hour,wind,wind_max,temperature,rain_duration,rain,fog,snow,thunder,ice
209,20241019,21,80,100,,,,,,,
209,20241019,22,80,100,,,,,,,
209,20241019,23,70,100,,,,,,,
209,20241019,24,60,80,,,,,,,
209,20241020,1,50,70,,,,,,,
209,20241020,2,50,60,,,,,,,
209,20241020,3,40,60,,,,,,,
209,20241020,4,50,60,,,,,,,
209,20241020,5,60,70,,,,,,,
209,20241020,6,60,70,,,,,,,
209,20241020,7,70,80,,,,,,,
209,20241020,8,70,90,,,,,,,
209,20241020,9,80,100,,,,,,,
209,20241020,10,80,110,,,,,,,
209,20241020,11,90,120,,,,,,,
209,20241020,12,110,150,,,,,,,
209,20241020,13,110,150,,,,,,,
209,20241020,14,120,170,,,,,,,
209,20241020,15,130,180,,,,,,,
209,20241020,16,140,180,,,,,,,
209,20241020,17,130,180,,,,,,,
209,20241020,18,140,180,,,,,,,
209,20241020,19,140,170,,,,,,,
209,20241020,20,140,180,,,,,,,
209,20241020,21,120,180,,,,,,,
209,20241020,22,110,160,,,,,,,
209,20241020,23,110,150,,,,,,,
209,20241020,24,120,150,,,,,,,
209,20241021,1,120,150,,,,,,,
209,20241021,2,110,140,,,,,,,
209,20241021,3,110,140,,,,,,,
209,20241021,4,120,150,,,,,,,
209,20241021,5,110,150,,,,,,,
209,20241021,6,100,140,,,,,,,
209,20241021,7,90,120,,,,,,,
209,20241021,8,90,120,,,,,,,
209,20241021,9,90,110,,,,,,,
209,20241021,10,70,100,,,,,,,
209,20241021,11,80,100,,,,,,,
209,20241021,12,70,90,,,,,,,
209,20241021,13,70,80,,,,,,,
209,20241021,14,60,70,,,,,,,
209,20241021,15,60,80,,,,,,,
209,20241021,16,50,60,,,,,,,
209,20241021,17,40,50,,,,,,,
209,20241021,18,40,60,,,,,,,
209,20241021,19,30,50,,,,,,,
209,20241021,20,30,50,,,,,,,
209,20241021,21,20,40,,,,,,,
209,20241021,22,30,50,,,,,,,
209,20241021,23,60,90,,,,,,,
209,20241021,24,70,90,,,,,,,
209,20241022,1,30,60,,,,,,,
209,20241022,2,20,40,,,,,,,
209,20241022,3,40,60,,,,,,,
209,20241022,4,60,80,,,,,,,
209,20241022,5,70,90,,,,,,,
209,20241022,6,70,90,,,,,,,
209,20241022,7,70,90,,,,,,,
209,20241022,8,80,100,,,,,,,
209,20241022,9,80,110,,,,,,,
209,20241022,10,80,110,,,,,,,
209,20241022,11,80,100,,,,,,,
209,20241022,12,80,110,,,,,,,
209,20241022,13,90,110,,,,,,,
209,20241022,14,80,100,,,,,,,
209,20241022,15,80,100,,,,,,,
209,20241022,16,80,100,,,,,,,
209,20241022,17,80,100,,,,,,,
209,20241022,18,80,100,,,,,,,
209,20241022,19,60,90,,,,,,,
209,20241022,20,60,70,,,,,,,
209,20241022,21,60,80,,,,,,,
209,20241022,22,40,60,,,,,,,
209,20241022,23,20,40,,,,,,,
209,20241022,24,10,30,,,,,,,
209,20241023,1,10,30,,,,,,,
209,20241023,2,20,30,,,,,,,
209,20241023,3,30,40,,,,,,,
209,20241023,4,30,60,,,,,,,
209,20241023,5,50,60,,,,,,,
209,20241023,6,50,60,,,,,,,
209,20241023,7,50,60,,,,,,,
209,20241023,8,50,70,,,,,,,
209,20241023,9,50,60,,,,,,,
209,20241023,10,50,80,,,,,,,
209,20241023,11,50,70,,,,,,,
209,20241023,12,40,60,,,,,,,
209,20241023,13,40,60,,,,,,,
209,20241023,14,40,50,,,,,,,
209,20241023,15,40,50,,,,,,,
209,20241023,16,30,40,,,,,,,
209,20241023,17,30,50,,,,,,,
209,20241023,18,20,30,,,,,,,
209,20241023,19,30,50,,,,,,,
209,20241023,20,40,50,,,,,,,
209,20241023,21,40,50,,,,,,,
209,20241023,22,50,60,,,,,,,
209,20241023,23,40,60,,,,,,,
209,20241023,24,50,60,,,,,,,
209,20241024,1,50,70,,,,,,,
209,20241024,2,50,70,,,,,,,
209,20241024,3,50,70,,,,,,,
209,20241024,4,50,70,,,,,,,
209,20241024,5,40,60,,,,,,,
209,20241024,6,30,50,,,,,,,
209,20241024,7,50,70,,,,,,,
209,20241024,8,60,70,,,,,,,
209,20241024,9,60,80,,,,,,,
209,20241024,10,50,70,,,,,,,
209,20241024,11,50,70,,,,,,,
209,20241024,12,50,70,,,,,,,
209,20241024,13,60,70,,,,,,,
209,20241024,14,50,70,,,,,,,
209,20241024,15,50,70,,,,,,,
209,20241024,16,60,80,,,,,,,
209,20241024,17,50,70,,,,,,,
209,20241024,18,50,60,,,,,,,
209,20241024,19,60,80,,,,,,,
209,20241024,20,60,80,,,,,,,
209,20241024,21,50,60,,,,,,,
209,20241024,22,50,60,,,,,,,
209,20241024,23,50,70,,,,,,,
209,20241024,24,50,70,,,,,,,
209,20241025,1,60,80,,,,,,,
209,20241025,2,60,80,,,,,,,
209,20241025,3,50,70,,,,,,,
209,20241025,4,60,80,,,,,,,
209,20241025,5,60,80,,,,,,,
209,20241025,6,70,80,,,,,,,
209,20241025,7,60,80,,,,,,,
209,20241025,8,50,70,,,,,,,
209,20241025,9,50,70,,,,,,,
209,20241025,10,40,50,,,,,,,
209,20241025,11,30,40,,,,,,,
209,20241025,12,30,40,,,,,,,
209,20241025,13,20,30,,,,,,,
209,20241025,14,10,20,,,,,,,
209,20241025,15,20,60,,,,,,,
209,20241025,16,50,60,,,,,,,
209,20241025,17,40,50,,,,,,,
209,20241025,18,40,40,,,,,,,
209,20241025,19,40,50,,,,,,,
209,20241025,20,40,50,,,,,,,
209,20241025,21,40,40,,,,,,,
209,20241025,22,30,40,,,,,,,
209,20241025,23,30,40,,,,,,,
209,20241025,24,40,50,,,,,,,
209,20241026,1,40,50,,,,,,,
209,20241026,2,30,40,,,,,,,
209,20241026,3,30,50,,,,,,,
209,20241026,4,30,50,,,,,,,
209,20241026,5,30,40,,,,,,,
209,20241026,6,40,50,,,,,,,
209,20241026,7,40,50,,,,,,,
209,20241026,8,40,60,,,,,,,
209,20241026,9,40,50,,,,,,,
209,20241026,10,30,40,,,,,,,
209,20241026,11,20,30,,,,,,,
209,20241026,12,10,20,,,,,,,
209,20241026,13,10,20,,,,,,,
209,20241026,14,40,50,,,,,,,
209,20241026,15,40,50,,,,,,,
209,20241026,16,50,60,,,,,,,
209,20241026,17,40,50,,,,,,,
209,20241026,18,40,50,,,,,,,
209,20241026,19,40,50,,,,,,,
209,20241026,20,20,40,,,,,,,
209,20241026,21,20,30,,,,,,,
209,20241026,22,30,60,,,,,,,
209,20241026,23,40,50,,,,,,,
209,20241026,24,50,70,,,,,,,
209,20241027,1,60,70,,,,,,,
209,20241027,2,50,70,,,,,,,
209,20241027,3,60,100,,,,,,,
209,20241027,4,50,70,,,,,,,
209,20241027,5,50,80,,,,,,,
209,20241027,6,50,70,,,,,,,
209,20241027,7,50,70,,,,,,,
209,20241027,8,60,70,,,,,,,
209,20241027,9,60,80,,,,,,,
209,20241027,10,70,80,,,,,,,
209,20241027,11,60,80,,,,,,,
209,20241027,12,50,60,,,,,,,
209,20241027,13,50,60,,,,,,,
209,20241027,14,30,60,,,,,,,
209,20241027,15,20,30,,,,,,,
209,20241027,16,30,40,,,,,,,
209,20241027,17,30,50,,,,,,,
209,20241027,18,30,50,,,,,,,
209,20241027,19,40,50,,,,,,,
209,20241027,20,40,60,,,,,,,
209,20241027,21,50,70,,,,,,,
209,20241027,22,70,90,,,,,,,
209,20241027,23,60,80,,,,,,,
209,20241027,24,70,90,,,,,,,
209,20241028,1,80,100,,,,,,,
209,20241028,2,80,110,,,,,,,
209,20241028,3,100,120,,,,,,,
209,20241028,4,110,130,,,,,,,
209,20241028,5,100,130,,,,,,,
209,20241028,6,100,130,,,,,,,
209,20241028,7,110,130,,,,,,,
209,20241028,8,120,150,,,,,,,
209,20241028,9,110,140,,,,,,,
209,20241028,10,120,150,,,,,,,
209,20241028,11,120,150,,,,,,,
209,20241028,12,120,150,,,,,,,
209,20241028,13,120,150,,,,,,,
209,20241028,14,120,140,,,,,,,
209,20241028,15,110,130,,,,,,,
209,20241028,16,100,130,,,,,,,
209,20241028,17,90,120,,,,,,,
209,20241028,18,90,120,,,,,,,
209,20241028,19,90,120,,,,,,,
209,20241028,20,80,110,,,,,,,
209,20241028,21,80,100,,,,,,,
209,20241028,22,70,90,,,,,,,
209,20241028,23,70,90,,,,,,,
209,20241028,24,80,90,,,,,,,
209,20241029,1,60,80,,,,,,,
209,20241029,2,60,80,,,,,,,
209,20241029,3,60,80,,,,,,,
209,20241029,4,60,80,,,,,,,
209,20241029,5,80,90,,,,,,,
209,20241029,6,70,90,,,,,,,
209,20241029,7,70,100,,,,,,,
209,20241029,8,80,100,,,,,,,
209,20241029,9,60,80,,,,,,,
209,20241029,10,70,80,,,,,,,
209,20241029,11,70,80,,,,,,,
209,20241029,12,70,90,,,,,,,
209,20241029,13,80,100,,,,,,,
209,20241029,14,70,90,,,,,,,
209,20241029,15,60,80,,,,,,,
209,20241029,16,60,70,,,,,,,
209,20241029,17,50,70,,,,,,,
209,20241029,18,50,80,,,,,,,
209,20241029,19,30,40,,,,,,,
209,20241029,20,20,30,,,,,,,
209,20241029,21,30,40,,,,,,,
209,20241029,22,30,40,,,,,,,
209,20241029,23,40,60,,,,,,,
209,20241029,24,50,70,,,,,,,
209,20241030,1,40,70,,,,,,,
209,20241030,2,10,30,,,,,,,
209,20241030,3,10,20,,,,,,,
209,20241030,4,20,50,,,,,,,
209,20241030,5,30,50,,,,,,,
209,20241030,6,20,40,,,,,,,
209,20241030,7,20,40,,,,,,,
209,20241030,8,10,30,,,,,,,
209,20241030,9,10,20,,,,,,,
209,20241030,10,10,20,,,,,,,
209,20241030,11,10,20,,,,,,,
209,20241030,12,10,20,,,,,,,
209,20241030,13,10,20,,,,,,,
209,20241030,14,10,20,,,,,,,
209,20241030,15,10,30,,,,,,,
209,20241030,16,20,20,,,,,,,
209,20241030,17,10,20,,,,,,,
209,20241030,18,10,20,,,,,,,
209,20241030,19,40,50,,,,,,,
209,20241030,20,20,40,,,,,,,
209,20241030,21,20,30,,,,,,,
209,20241030,22,10,20,,,,,,,
209,20241030,23,20,30,,,,,,,
209,20241030,24,30,60,,,,,,,
209,20241031,1,20,50,,,,,,,
209,20241031,2,20,40,,,,,,,
209,20241031,3,40,80,,,,,,,
209,20241031,4,30,60,,,,,,,
209,20241031,5,40,60,,,,,,,
209,20241031,6,40,70,,,,,,,
209,20241031,7,40,70,,,,,,,
209,20241031,8,40,60,,,,,,,
209,20241031,9,40,60,,,,,,,
209,20241031,10,40,60,,,,,,,
209,20241031,11,60,70,,,,,,,
209,20241031,12,60,80,,,,,,,
