code,date,hour,wind,wind_max,temperature,rain_duration,rain,fog,snow,thunder,ice
209,20230101,1,140,170,,,,,,,
209,20230101,2,130,170,,,,,,,
209,20230101,3,140,200,,,,,,,
209,20230101,4,120,170,,,,,,,
209,20230101,5,130,170,,,,,,,
209,20230101,6,130,170,,,,,,,
209,20230101,7,130,160,,,,,,,
209,20230101,8,120,160,,,,,,,
209,20230101,9,110,130,,,,,,,
209,20230101,10,110,140,,,,,,,
209,20230101,11,120,150,,,,,,,
209,20230101,12,120,150,,,,,,,
209,20230101,13,120,150,,,,,,,
209,20230101,14,100,130,,,,,,,
209,20230101,15,80,100,,,,,,,
209,20230101,16,70,80,,,,,,,
209,20230101,17,70,80,,,,,,,
209,20230101,18,60,70,,,,,,,
209,20230101,19,60,90,,,,,,,
209,20230101,20,60,100,,,,,,,
209,20230101,21,40,70,,,,,,,
209,20230101,22,30,50,,,,,,,
209,20230101,23,50,80,,,,,,,
209,20230101,24,60,80,,,,,,,
209,20230102,1,50,70,,,,,,,
209,20230102,2,80,100,,,,,,,
209,20230102,3,80,90,,,,,,,
209,20230102,4,70,90,,,,,,,
209,20230102,5,60,80,,,,,,,
209,20230102,6,70,100,,,,,,,
209,20230102,7,50,60,,,,,,,
209,20230102,8,60,90,,,,,,,
209,20230102,9,70,90,,,,,,,
209,20230102,10,70,90,,,,,,,
209,20230102,11,70,90,,,,,,,
209,20230102,12,70,100,,,,,,,
209,20230102,13,60,90,,,,,,,
209,20230102,14,70,90,,,,,,,
209,20230102,15,70,90,,,,,,,
209,20230102,16,70,90,,,,,,,
209,20230102,17,70,80,,,,,,,
209,20230102,18,70,90,,,,,,,
209,20230102,19,80,100,,,,,,,
209,20230102,20,70,90,,,,,,,
209,20230102,21,80,100,,,,,,,
209,20230102,22,70,90,,,,,,,
209,20230102,23,70,90,,,,,,,
209,20230102,24,70,80,,,,,,,
209,20230103,1,60,80,,,,,,,
209,20230103,2,50,60,,,,,,,
209,20230103,3,30,50,,,,,,,
209,20230103,4,40,50,,,,,,,
209,20230103,5,50,60,,,,,,,
209,20230103,6,60,70,,,,,,,
209,20230103,7,50,70,,,,,,,
209,20230103,8,50,70,,,,,,,
209,20230103,9,60,90,,,,,,,
209,20230103,10,70,90,,,,,,,
209,20230103,11,80,100,,,,,,,
209,20230103,12,90,110,,,,,,,
209,20230103,13,100,130,,,,,,,
209,20230103,14,90,110,,,,,,,
209,20230103,15,90,110,,,,,,,
209,20230103,16,90,120,,,,,,,
209,20230103,17,100,130,,,,,,,
209,20230103,18,110,150,,,,,,,
209,20230103,19,120,160,,,,,,,
209,20230103,20,130,170,,,,,,,
209,20230103,21,140,180,,,,,,,
209,20230103,22,150,190,,,,,,,
209,20230103,23,150,190,,,,,,,
209,20230103,24,150,200,,,,,,,
209,20230104,1,150,210,,,,,,,
209,20230104,2,170,220,,,,,,,
209,20230104,3,170,220,,,,,,,
209,20230104,4,160,200,,,,,,,
209,20230104,5,160,200,,,,,,,
209,20230104,6,160,210,,,,,,,
209,20230104,7,150,200,,,,,,,
209,20230104,8,140,170,,,,,,,
209,20230104,9,140,180,,,,,,,
209,20230104,10,150,190,,,,,,,
209,20230104,11,150,200,,,,,,,
209,20230104,12,140,190,,,,,,,
209,20230104,13,140,180,,,,,,,
209,20230104,14,140,180,,,,,,,
209,20230104,15,130,170,,,,,,,
209,20230104,16,130,160,,,,,,,
209,20230104,17,130,170,,,,,,,
209,20230104,18,120,150,,,,,,,
209,20230104,19,130,160,,,,,,,
209,20230104,20,130,160,,,,,,,
209,20230104,21,120,160,,,,,,,
209,20230104,22,130,150,,,,,,,
209,20230104,23,120,150,,,,,,,
209,20230104,24,120,150,,,,,,,
209,20230105,1,110,140,,,,,,,
