code,date,hour,wind,wind_max,temperature,rain_duration,rain,fog,snow,thunder,ice
209,20230401,1,40,60,,,,,,,
209,20230401,2,70,90,,,,,,,
209,20230401,3,80,90,,,,,,,
209,20230401,4,80,110,,,,,,,
209,20230401,5,90,110,,,,,,,
209,20230401,6,80,100,,,,,,,
209,20230401,7,90,110,,,,,,,
209,20230401,8,80,100,,,,,,,
209,20230401,9,80,100,,,,,,,
209,20230401,10,70,90,,,,,,,
209,20230401,11,60,80,,,,,,,
209,20230401,12,70,90,,,,,,,
209,20230401,13,80,100,,,,,,,
209,20230401,14,80,100,,,,,,,
209,20230401,15,90,110,,,,,,,
209,20230401,16,80,110,,,,,,,
209,20230401,17,90,110,,,,,,,
209,20230401,18,90,120,,,,,,,
209,20230401,19,90,120,,,,,,,
209,20230401,20,90,130,,,,,,,
209,20230401,21,100,130,,,,,,,
209,20230401,22,100,130,,,,,,,
209,20230401,23,100,130,,,,,,,
209,20230401,24,90,130,,,,,,,
209,20230402,1,90,120,,,,,,,
209,20230402,2,90,120,,,,,,,
209,20230402,3,90,120,,,,,,,
209,20230402,4,90,120,,,,,,,
209,20230402,5,100,140,,,,,,,
209,20230402,6,120,140,,,,,,,
209,20230402,7,110,150,,,,,,,
209,20230402,8,110,150,,,,,,,
209,20230402,9,120,150,,,,,,,
209,20230402,10,110,150,,,,,,,
209,20230402,11,110,140,,,,,,,
209,20230402,12,100,130,,,,,,,
209,20230402,13,100,130,,,,,,,
209,20230402,14,90,120,,,,,,,
209,20230402,15,80,110,,,,,,,
209,20230402,16,80,110,,,,,,,
209,20230402,17,80,100,,,,,,,
209,20230402,18,90,120,,,,,,,
209,20230402,19,90,110,,,,,,,
209,20230402,20,80,100,,,,,,,
209,20230402,21,80,110,,,,,,,
209,20230402,22,70,100,,,,,,,
209,20230402,23,70,80,,,,,,,
209,20230402,24,60,80,,,,,,,
209,20230403,1,60,70,,,,,,,
209,20230403,2,60,80,,,,,,,
209,20230403,3,60,80,,,,,,,
209,20230403,4,70,90,,,,,,,
209,20230403,5,70,90,,,,,,,
209,20230403,6,80,100,,,,,,,
209,20230403,7,60,90,,,,,,,
209,20230403,8,70,90,,,,,,,
209,20230403,9,70,100,,,,,,,
209,20230403,10,80,110,,,,,,,
209,20230403,11,80,110,,,,,,,
209,20230403,12,80,120,,,,,,,
209,20230403,13,80,120,,,,,,,
209,20230403,14,80,110,,,,,,,
209,20230403,15,80,100,,,,,,,
209,20230403,16,80,110,,,,,,,
209,20230403,17,90,110,,,,,,,
209,20230403,18,80,110,,,,,,,
209,20230403,19,60,100,,,,,,,
209,20230403,20,50,70,,,,,,,
209,20230403,21,70,90,,,,,,,
209,20230403,22,70,90,,,,,,,
209,20230403,23,60,90,,,,,,,
209,20230403,24,50,70,,,,,,,
209,20230404,1,50,70,,,,,,,
209,20230404,2,60,70,,,,,,,
209,20230404,3,50,60,,,,,,,
209,20230404,4,30,50,,,,,,,
209,20230404,5,30,40,,,,,,,
209,20230404,6,30,40,,,,,,,
209,20230404,7,30,40,,,,,,,
209,20230404,8,20,30,,,,,,,
209,20230404,9,10,20,,,,,,,
209,20230404,10,10,30,,,,,,,
209,20230404,11,30,40,,,,,,,
209,20230404,12,40,50,,,,,,,
209,20230404,13,50,60,,,,,,,
209,20230404,14,60,70,,,,,,,
209,20230404,15,60,70,,,,,,,
209,20230404,16,70,80,,,,,,,
209,20230404,17,70,80,,,,,,,
209,20230404,18,70,80,,,,,,,
209,20230404,19,80,90,,,,,,,
209,20230404,20,60,80,,,,,,,
209,20230404,21,40,50,,,,,,,
209,20230404,22,40,60,,,,,,,
