code,date,hour,wind,wind_max,temperature,rain_duration,rain,fog,snow,thunder,ice
209,20240301,1,90,110,,,,,,,
209,20240301,2,90,110,,,,,,,
209,20240301,3,100,160,,,,,,,
209,20240301,4,90,140,,,,,,,
209,20240301,5,80,110,,,,,,,
209,20240301,6,70,80,,,,,,,
209,20240301,7,80,90,,,,,,,
209,20240301,8,80,90,,,,,,,
209,20240301,9,80,100,,,,,,,
209,20240301,10,90,130,,,,,,,
209,20240301,11,110,150,,,,,,,
209,20240301,12,120,160,,,,,,,
209,20240301,13,130,170,,,,,,,
209,20240301,14,120,170,,,,,,,
209,20240301,15,130,170,,,,,,,
209,20240301,16,120,170,,,,,,,
209,20240301,17,90,120,,,,,,,
209,20240301,18,70,90,,,,,,,
209,20240301,19,70,110,,,,,,,
209,20240301,20,70,100,,,,,,,
209,20240301,21,60,100,,,,,,,
209,20240301,22,80,110,,,,,,,
209,20240301,23,110,150,,,,,,,
209,20240301,24,130,190,,,,,,,
209,20240302,1,100,140,,,,,,,
209,20240302,2,90,120,,,,,,,
209,20240302,3,90,120,,,,,,,
209,20240302,4,80,110,,,,,,,
209,20240302,5,80,110,,,,,,,
209,20240302,6,80,100,,,,,,,
209,20240302,7,80,100,,,,,,,
209,20240302,8,80,110,,,,,,,
209,20240302,9,90,120,,,,,,,
209,20240302,10,100,130,,,,,,,
209,20240302,11,100,130,,,,,,,
209,20240302,12,100,130,,,,,,,
209,20240302,13,100,140,,,,,,,
209,20240302,14,100,130,,,,,,,
209,20240302,15,90,120,,,,,,,
209,20240302,16,90,120,,,,,,,
209,20240302,17,80,110,,,,,,,
209,20240302,18,70,100,,,,,,,
209,20240302,19,80,110,,,,,,,
209,20240302,20,80,110,,,,,,,
209,20240302,21,80,100,,,,,,,
209,20240302,22,80,100,,,,,,,
209,20240302,23,90,110,,,,,,,
209,20240302,24,80,100,,,,,,,
209,20240303,1,80,100,,,,,,,
209,20240303,2,80,110,,,,,,,
209,20240303,3,60,90,,,,,,,
209,20240303,4,60,70,,,,,,,
209,20240303,5,50,60,,,,,,,
209,20240303,6,40,60,,,,,,,
209,20240303,7,30,50,,,,,,,
209,20240303,8,30,50,,,,,,,
209,20240303,9,40,70,,,,,,,
209,20240303,10,30,60,,,,,,,
209,20240303,11,10,30,,,,,,,
209,20240303,12,40,50,,,,,,,
209,20240303,13,40,60,,,,,,,
209,20240303,14,20,50,,,,,,,
209,20240303,15,30,50,,,,,,,
209,20240303,16,50,70,,,,,,,
209,20240303,17,60,70,,,,,,,
209,20240303,18,40,60,,,,,,,
209,20240303,19,50,90,,,,,,,
209,20240303,20,70,80,,,,,,,
209,20240303,21,60,80,,,,,,,
209,20240303,22,70,90,,,,,,,
209,20240303,23,70,90,,,,,,,
209,20240303,24,80,100,,,,,,,
209,20240304,1,80,100,,,,,,,
209,20240304,2,90,100,,,,,,,
209,20240304,3,70,90,,,,,,,
209,20240304,4,60,80,,,,,,,
209,20240304,5,50,70,,,,,,,
209,20240304,6,50,50,,,,,,,
209,20240304,7,40,50,,,,,,,
209,20240304,8,30,50,,,,,,,
209,20240304,9,30,50,,,,,,,
209,20240304,10,30,40,,,,,,,
209,20240304,11,30,40,,,,,,,
209,20240304,12,30,40,,,,,,,
209,20240304,13,20,20,,,,,,,
209,20240304,14,10,20,,,,,,,
209,20240304,15,10,20,,,,,,,
209,20240304,16,10,10,,,,,,,
209,20240304,17,10,20,,,,,,,
209,20240304,18,20,30,,,,,,,
209,20240304,19,30,40,,,,,,,
209,20240304,20,30,50,,,,,,,
209,20240304,21,40,60,,,,,,,
209,20240304,22,40,50,,,,,,,
209,20240304,23,40,50,,,,,,,
209,20240304,24,30,40,,,,,,,
209,20240305,1,40,50,,,,,,,
209,20240305,2,30,50,,,,,,,
209,20240305,3,40,50,,,,,,,
209,20240305,4,50,60,,,,,,,
209,20240305,5,50,60,,,,,,,
209,20240305,6,50,60,,,,,,,
209,20240305,7,60,70,,,,,,,
