code,date,hour,wind,wind_max,temperature,rain_duration,rain,fog,snow,thunder,ice
209,20230210,19,90,120,,,,,,,
209,20230210,20,90,110,,,,,,,
209,20230210,21,70,90,,,,,,,
209,20230210,22,70,90,,,,,,,
209,20230210,23,70,90,,,,,,,
209,20230210,24,60,80,,,,,,,
209,20230211,1,70,90,,,,,,,
209,20230211,2,70,90,,,,,,,
209,20230211,3,60,80,,,,,,,
209,20230211,4,60,80,,,,,,,
209,20230211,5,70,90,,,,,,,
209,20230211,6,70,80,,,,,,,
209,20230211,7,70,80,,,,,,,
209,20230211,8,70,90,,,,,,,
209,20230211,9,70,80,,,,,,,
209,20230211,10,70,90,,,,,,,
209,20230211,11,70,80,,,,,,,
209,20230211,12,60,80,,,,,,,
209,20230211,13,60,70,,,,,,,
209,20230211,14,50,60,,,,,,,
209,20230211,15,50,60,,,,,,,
209,20230211,16,50,60,,,,,,,
209,20230211,17,50,60,,,,,,,
209,20230211,18,50,60,,,,,,,
209,20230211,19,50,60,,,,,,,
209,20230211,20,50,60,,,,,,,
209,20230211,21,50,50,,,,,,,
209,20230211,22,40,50,,,,,,,
209,20230211,23,40,50,,,,,,,
209,20230211,24,20,40,,,,,,,
209,20230212,1,10,10,,,,,,,
209,20230212,2,10,20,,,,,,,
209,20230212,3,20,30,,,,,,,
209,20230212,4,30,30,,,,,,,
209,20230212,5,30,50,,,,,,,
209,20230212,6,30,50,,,,,,,
209,20230212,7,40,50,,,,,,,
209,20230212,8,40,50,,,,,,,
209,20230212,9,30,50,,,,,,,
209,20230212,10,30,50,,,,,,,
209,20230212,11,40,50,,,,,,,
209,20230212,12,30,40,,,,,,,
209,20230212,13,30,30,,,,,,,
209,20230212,14,30,30,,,,,,,
209,20230212,15,20,40,,,,,,,
209,20230212,16,10,20,,,,,,,
209,20230212,17,20,40,,,,,,,
209,20230212,18,10,30,,,,,,,
209,20230212,19,10,20,,,,,,,
209,20230212,20,20,40,,,,,,,
209,20230212,21,20,30,,,,,,,
209,20230212,22,20,30,,,,,,,
209,20230212,23,20,20,,,,,,,
209,20230212,24,20,30,,,,,,,
209,20230213,1,20,30,,,,,,,
209,20230213,2,30,30,,,,,,,
209,20230213,3,20,30,,,,,,,
209,20230213,4,30,40,,,,,,,
209,20230213,5,40,60,,,,,,,
209,20230213,6,40,60,,,,,,,
209,20230213,7,40,40,,,,,,,
209,20230213,8,30,40,,,,,,,
209,20230213,9,30,40,,,,,,,
209,20230213,10,30,40,,,,,,,
209,20230213,11,30,50,,,,,,,
209,20230213,12,40,60,,,,,,,
209,20230213,13,30,50,,,,,,,
209,20230213,14,20,40,,,,,,,
209,20230213,15,30,40,,,,,,,
209,20230213,16,20,30,,,,,,,
209,20230213,17,10,30,,,,,,,
209,20230213,18,10,20,,,,,,,
209,20230213,19,20,20,,,,,,,
209,20230213,20,30,30,,,,,,,
209,20230213,21,30,40,,,,,,,
209,20230213,22,30,40,,,,,,,
209,20230213,23,40,40,,,,,,,
209,20230213,24,30,40,,,,,,,
209,20230214,1,40,50,,,,,,,
209,20230214,2,40,50,,,,,,,
209,20230214,3,40,50,,,,,,,
209,20230214,4,30,40,,,,,,,
209,20230214,5,30,50,,,,,,,
209,20230214,6,40,50,,,,,,,
209,20230214,7,40,50,,,,,,,
209,20230214,8,40,40,,,,,,,
209,20230214,9,40,40,,,,,,,
209,20230214,10,40,40,,,,,,,
209,20230214,11,40,50,,,,,,,
209,20230214,12,40,50,,,,,,,
209,20230214,13,30,40,,,,,,,
209,20230214,14,40,50,,,,,,,
209,20230214,15,40,50,,,,,,,
209,20230214,16,20,40,,,,,,,
209,20230214,17,10,20,,,,,,,
209,20230214,18,10,20,,,,,,,
209,20230214,19,10,20,,,,,,,
209,20230214,20,0,10,,,,,,,
209,20230214,21,10,10,,,,,,,
209,20230214,22,20,20,,,,,,,
209,20230214,23,20,30,,,,,,,
209,20230214,24,20,30,,,,,,,
209,20230215,1,30,50,,,,,,,
209,20230215,2,40,50,,,,,,,
209,20230215,3,30,40,,,,,,,
209,20230215,4,40,50,,,,,,,
209,20230215,5,40,50,,,,,,,
209,20230215,6,40,50,,,,,,,
209,20230215,7,40,60,,,,,,,
209,20230215,8,50,60,,,,,,,
209,20230215,9,40,60,,,,,,,
209,20230215,10,40,60,,,,,,,
209,20230215,11,60,70,,,,,,,
209,20230215,12,50,60,,,,,,,
209,20230215,13,50,70,,,,,,,
209,20230215,14,50,70,,,,,,,
209,20230215,15,60,80,,,,,,,
209,20230215,16,60,80,,,,,,,
209,20230215,17,60,70,,,,,,,
209,20230215,18,50,60,,,,,,,
209,20230215,19,50,60,,,,,,,
209,20230215,20,70,80,,,,,,,
209,20230215,21,80,90,,,,,,,
209,20230215,22,80,90,,,,,,,
209,20230215,23,80,100,,,,,,,
209,20230215,24,90,110,,,,,,,
209,20230216,1,90,110,,,,,,,
209,20230216,2,80,110,,,,,,,
209,20230216,3,80,100,,,,,,,
209,20230216,4,70,90,,,,,,,
209,20230216,5,70,90,,,,,,,
209,20230216,6,70,80,,,,,,,
209,20230216,7,70,90,,,,,,,
209,20230216,8,70,90,,,,,,,
209,20230216,9,70,80,,,,,,,
209,20230216,10,70,90,,,,,,,
209,20230216,11,70,80,,,,,,,
209,20230216,12,60,80,,,,,,,
209,20230216,13,80,100,,,,,,,
209,20230216,14,100,120,,,,,,,
209,20230216,15,90,130,,,,,,,
209,20230216,16,100,130,,,,,,,
209,20230216,17,110,130,,,,,,,
209,20230216,18,100,130,,,,,,,
209,20230216,19,100,120,,,,,,,
209,20230216,20,90,120,,,,,,,
209,20230216,21,90,110,,,,,,,
209,20230216,22,90,110,,,,,,,
209,20230216,23,90,110,,,,,,,
209,20230216,24,100,120,,,,,,,
209,20230217,1,100,120,,,,,,,
209,20230217,2,110,130,,,,,,,
209,20230217,3,110,130,,,,,,,
209,20230217,4,110,140,,,,,,,
209,20230217,5,120,150,,,,,,,
209,20230217,6,120,140,,,,,,,
209,20230217,7,120,160,,,,,,,
209,20230217,8,130,160,,,,,,,
209,20230217,9,130,160,,,,,,,
209,20230217,10,140,190,,,,,,,
209,20230217,11,140,170,,,,,,,
209,20230217,12,130,170,,,,,,,
209,20230217,13,130,170,,,,,,,
209,20230217,14,130,160,,,,,,,
209,20230217,15,120,160,,,,,,,
209,20230217,16,120,140,,,,,,,
209,20230217,17,100,130,,,,,,,
209,20230217,18,80,100,,,,,,,
209,20230217,19,60,80,,,,,,,
209,20230217,20,60,70,,,,,,,
209,20230217,21,70,90,,,,,,,
209,20230217,22,70,90,,,,,,,
209,20230217,23,70,90,,,,,,,
209,20230217,24,70,80,,,,,,,
209,20230218,1,70,80,,,,,,,
209,20230218,2,80,90,,,,,,,
209,20230218,3,80,110,,,,,,,
209,20230218,4,90,120,,,,,,,
209,20230218,5,110,130,,,,,,,
209,20230218,6,120,140,,,,,,,
209,20230218,7,120,150,,,,,,,
209,20230218,8,120,150,,,,,,,
209,20230218,9,120,160,,,,,,,
209,20230218,10,130,160,,,,,,,
209,20230218,11,120,150,,,,,,,
209,20230218,12,120,140,,,,,,,
209,20230218,13,110,130,,,,,,,
209,20230218,14,100,120,,,,,,,
209,20230218,15,100,110,,,,,,,
209,20230218,16,90,110,,,,,,,
209,20230218,17,80,100,,,,,,,
209,20230218,18,80,100,,,,,,,
209,20230218,19,80,100,,,,,,,
209,20230218,20,80,100,,,,,,,
209,20230218,21,80,100,,,,,,,
209,20230218,22,90,110,,,,,,,
209,20230218,23,90,110,,,,,,,
209,20230218,24,90,110,,,,,,,
209,20230219,1,80,90,,,,,,,
209,20230219,2,90,110,,,,,,,
209,20230219,3,100,130,,,,,,,
209,20230219,4,90,110,,,,,,,
209,20230219,5,100,130,,,,,,,
209,20230219,6,90,110,,,,,,,
209,20230219,7,80,110,,,,,,,
209,20230219,8,80,90,,,,,,,
209,20230219,9,40,60,,,,,,,
209,20230219,10,40,60,,,,,,,
209,20230219,11,60,80,,,,,,,
209,20230219,12,50,80,,,,,,,
209,20230219,13,40,60,,,,,,,
209,20230219,14,40,60,,,,,,,
209,20230219,15,30,40,,,,,,,
209,20230219,16,40,50,,,,,,,
209,20230219,17,50,80,,,,,,,
209,20230219,18,50,70,,,,,,,
209,20230219,19,60,80,,,,,,,
209,20230219,20,70,90,,,,,,,
209,20230219,21,80,100,,,,,,,
209,20230219,22,80,110,,,,,,,
209,20230219,23,90,110,,,,,,,
209,20230219,24,90,110,,,,,,,
209,20230220,1,100,120,,,,,,,
209,20230220,2,100,120,,,,,,,
209,20230220,3,110,130,,,,,,,
209,20230220,4,110,130,,,,,,,
209,20230220,5,110,140,,,,,,,
209,20230220,6,110,140,,,,,,,
209,20230220,7,120,150,,,,,,,
209,20230220,8,130,160,,,,,,,
209,20230220,9,120,160,,,,,,,
209,20230220,10,120,160,,,,,,,
209,20230220,11,130,170,,,,,,,
209,20230220,12,120,140,,,,,,,
209,20230220,13,110,150,,,,,,,
209,20230220,14,120,150,,,,,,,
209,20230220,15,130,150,,,,,,,
209,20230220,16,110,150,,,,,,,
209,20230220,17,110,140,,,,,,,
209,20230220,18,100,120,,,,,,,
209,20230220,19,100,120,,,,,,,
209,20230220,20,100,120,,,,,,,
209,20230220,21,90,120,,,,,,,
209,20230220,22,90,110,,,,,,,
209,20230220,23,90,120,,,,,,,
209,20230220,24,80,100,,,,,,,
209,20230221,1,80,100,,,,,,,
209,20230221,2,80,100,,,,,,,
209,20230221,3,70,90,,,,,,,
209,20230221,4,70,90,,,,,,,
209,20230221,5,60,80,,,,,,,
209,20230221,6,60,80,,,,,,,
209,20230221,7,50,60,,,,,,,
209,20230221,8,50,60,,,,,,,
209,20230221,9,50,60,,,,,,,
209,20230221,10,40,60,,,,,,,
209,20230221,11,50,70,,,,,,,
209,20230221,12,50,60,,,,,,,
209,20230221,13,50,60,,,,,,,
209,20230221,14,50,60,,,,,,,
209,20230221,15,60,70,,,,,,,
209,20230221,16,60,80,,,,,,,
209,20230221,17,50,60,,,,,,,
209,20230221,18,50,70,,,,,,,
209,20230221,19,50,60,,,,,,,
209,20230221,20,50,60,,,,,,,
209,20230221,21,40,50,,,,,,,
209,20230221,22,30,50,,,,,,,
209,20230221,23,40,50,,,,,,,
209,20230221,24,40,60,,,,,,,
209,20230222,1,50,70,,,,,,,
209,20230222,2,50,70,,,,,,,
209,20230222,3,50,70,,,,,,,
209,20230222,4,40,60,,,,,,,
209,20230222,5,40,60,,,,,,,
209,20230222,6,50,60,,,,,,,
209,20230222,7,50,70,,,,,,,
209,20230222,8,50,70,,,,,,,
209,20230222,9,60,70,,,,,,,
209,20230222,10,50,70,,,,,,,
209,20230222,11,40,60,,,,,,,
209,20230222,12,50,60,,,,,,,
209,20230222,13,30,40,,,,,,,
209,20230222,14,40,40,,,,,,,
209,20230222,15,40,60,,,,,,,
209,20230222,16,60,70,,,,,,,
209,20230222,17,50,80,,,,,,,
209,20230222,18,40,50,,,,,,,
209,20230222,19,40,50,,,,,,,
209,20230222,20,30,40,,,,,,,
209,20230222,21,30,40,,,,,,,
209,20230222,22,30,40,,,,,,,
209,20230222,23,30,30,,,,,,,
209,20230222,24,30,40,,,,,,,
209,20230223,1,30,50,,,,,,,
209,20230223,2,20,30,,,,,,,
209,20230223,3,20,30,,,,,,,
209,20230223,4,20,30,,,,,,,
209,20230223,5,30,40,,,,,,,
209,20230223,6,40,70,,,,,,,
209,20230223,7,50,70,,,,,,,
209,20230223,8,50,70,,,,,,,
209,20230223,9,30,60,,,,,,,
209,20230223,10,40,50,,,,,,,
209,20230223,11,30,40,,,,,,,
209,20230223,12,50,70,,,,,,,
209,20230223,13,60,90,,,,,,,
209,20230223,14,80,110,,,,,,,
209,20230223,15,90,120,,,,,,,
209,20230223,16,90,120,,,,,,,
209,20230223,17,90,120,,,,,,,
209,20230223,18,80,110,,,,,,,
209,20230223,19,60,90,,,,,,,
209,20230223,20,50,70,,,,,,,
209,20230223,21,50,70,,,,,,,
209,20230223,22,50,80,,,,,,,
209,20230223,23,60,80,,,,,,,
209,20230223,24,50,80,,,,,,,
209,20230224,1,60,90,,,,,,,
209,20230224,2,70,100,,,,,,,
209,20230224,3,80,110,,,,,,,
209,20230224,4,90,110,,,,,,,
209,20230224,5,100,120,,,,,,,
209,20230224,6,110,130,,,,,,,
209,20230224,7,110,140,,,,,,,
209,20230224,8,120,140,,,,,,,
209,20230224,9,110,140,,,,,,,
209,20230224,10,100,130,,,,,,,
209,20230224,11,100,130,,,,,,,
209,20230224,12,90,120,,,,,,,
209,20230224,13,100,160,,,,,,,
209,20230224,14,110,140,,,,,,,
209,20230224,15,100,150,,,,,,,
209,20230224,16,110,140,,,,,,,
209,20230224,17,100,140,,,,,,,
209,20230224,18,110,160,,,,,,,
209,20230224,19,100,150,,,,,,,
209,20230224,20,120,190,,,,,,,
209,20230224,21,110,180,,,,,,,
209,20230224,22,120,180,,,,,,,
209,20230224,23,120,150,,,,,,,
209,20230224,24,130,160,,,,,,,
209,20230225,1,120,160,,,,,,,
209,20230225,2,120,160,,,,,,,
209,20230225,3,120,180,,,,,,,
209,20230225,4,120,170,,,,,,,
209,20230225,5,120,170,,,,,,,
209,20230225,6,120,160,,,,,,,
209,20230225,7,120,190,,,,,,,
209,20230225,8,130,170,,,,,,,
209,20230225,9,100,150,,,,,,,
209,20230225,10,100,140,,,,,,,
209,20230225,11,110,180,,,,,,,
209,20230225,12,90,120,,,,,,,
209,20230225,13,100,140,,,,,,,
209,20230225,14,110,150,,,,,,,
209,20230225,15,110,140,,,,,,,
209,20230225,16,100,140,,,,,,,
209,20230225,17,80,110,,,,,,,
209,20230225,18,90,120,,,,,,,
209,20230225,19,80,100,,,,,,,
209,20230225,20,80,100,,,,,,,
209,20230225,21,80,100,,,,,,,
209,20230225,22,70,90,,,,,,,
209,20230225,23,60,130,,,,,,,
209,20230225,24,60,90,,,,,,,
209,20230226,1,90,130,,,,,,,
209,20230226,2,70,100,,,,,,,
209,20230226,3,60,80,,,,,,,
209,20230226,4,50,70,,,,,,,
209,20230226,5,60,80,,,,,,,
209,20230226,6,70,80,,,,,,,
209,20230226,7,70,100,,,,,,,
209,20230226,8,70,100,,,,,,,
209,20230226,9,70,100,,,,,,,
209,20230226,10,60,90,,,,,,,
209,20230226,11,60,110,,,,,,,
209,20230226,12,80,110,,,,,,,
209,20230226,13,90,120,,,,,,,
209,20230226,14,90,120,,,,,,,
209,20230226,15,90,120,,,,,,,
209,20230226,16,90,120,,,,,,,
209,20230226,17,90,120,,,,,,,
209,20230226,18,70,100,,,,,,,
209,20230226,19,60,80,,,,,,,
209,20230226,20,50,70,,,,,,,
209,20230226,21,60,80,,,,,,,
209,20230226,22,40,60,,,,,,,
209,20230226,23,40,70,,,,,,,
209,20230226,24,50,60,,,,,,,
209,20230227,1,50,60,,,,,,,
209,20230227,2,40,50,,,,,,,
209,20230227,3,40,50,,,,,,,
209,20230227,4,30,40,,,,,,,
209,20230227,5,30,40,,,,,,,
209,20230227,6,40,40,,,,,,,
209,20230227,7,40,50,,,,,,,
209,20230227,8,40,60,,,,,,,
209,20230227,9,50,70,,,,,,,
209,20230227,10,70,100,,,,,,,
209,20230227,11,70,110,,,,,,,
209,20230227,12,70,100,,,,,,,
209,20230227,13,70,110,,,,,,,
209,20230227,14,80,120,,,,,,,
209,20230227,15,80,120,,,,,,,
209,20230227,16,80,110,,,,,,,
209,20230227,17,80,110,,,,,,,
209,20230227,18,70,100,,,,,,,
209,20230227,19,70,90,,,,,,,
209,20230227,20,60,80,,,,,,,
209,20230227,21,50,70,,,,,,,
209,20230227,22,50,80,,,,,,,
209,20230227,23,50,60,,,,,,,
209,20230227,24,40,60,,,,,,,
209,20230228,1,50,60,,,,,,,
209,20230228,2,50,60,,,,,,,
209,20230228,3,40,50,,,,,,,
209,20230228,4,40,50,,,,,,,
209,20230228,5,30,50,,,,,,,
209,20230228,6,30,50,,,,,,,
209,20230228,7,30,40,,,,,,,
209,20230228,8,50,70,,,,,,,
209,20230228,9,60,80,,,,,,,
209,20230228,10,50,60,,,,,,,
209,20230228,11,30,50,,,,,,,
209,20230228,12,30,50,,,,,,,
209,20230228,13,10,40,,,,,,,
209,20230228,14,20,50,,,,,,,
209,20230228,15,40,70,,,,,,,
209,20230228,16,60,70,,,,,,,
209,20230228,17,60,80,,,,,,,
209,20230228,18,50,70,,,,,,,
209,20230228,19,50,60,,,,,,,
209,20230228,20,50,60,,,,,,,
209,20230228,21,60,80,,,,,,,
209,20230228,22,60,70,,,,,,,
209,20230228,23,60,70,,,,,,,
209,20230228,24,60,70,,,,,,,
215,20230201,1,80,140,73,0,0,0,0,0,0
215,20230201,2,90,140,73,0,0,0,0,0,0
215,20230201,3,90,150,72,0,0,0,0,0,0
215,20230201,4,100,150,71,0,0,0,0,0,0
215,20230201,5,100,140,67,0,0,0,0,0,0
215,20230201,6,90,140,68,0,0,0,0,0,0
215,20230201,7,90,140,67,0,0,0,0,0,0
215,20230201,8,90,130,68,0,0,0,0,0,0
215,20230201,9,90,140,75,0,0,0,0,0,0
215,20230201,10,100,160,74,0,0,0,0,0,0
215,20230201,11,100,170,76,0,0,0,0,0,0
215,20230201,12,100,160,78,0,0,0,0,0,0
215,20230201,13,110,170,80,0,0,0,0,0,0
215,20230201,14,100,180,81,0,0,0,0,0,0
215,20230201,15,90,150,83,0,0,0,0,0,0
215,20230201,16,90,130,84,0,0,0,0,0,0
215,20230201,17,90,150,81,0,0,0,0,0,0
215,20230201,18,80,140,84,0,0,0,0,0,0
215,20230201,19,90,140,85,0,0,0,0,0,0
215,20230201,20,80,140,83,0,0,0,0,0,0
215,20230201,21,80,140,85,0,0,0,0,0,0
215,20230201,22,80,110,83,0,0,0,0,0,0
215,20230201,23,80,110,83,0,0,0,0,0,0
215,20230201,24,70,120,83,0,-1,0,0,0,0
215,20230202,1,80,130,82,0,0,0,0,0,0
215,20230202,2,80,130,82,0,0,0,0,0,0
215,20230202,3,80,130,83,0,0,0,0,0,0
215,20230202,4,80,120,83,0,0,0,0,0,0
215,20230202,5,90,130,83,0,0,0,0,0,0
215,20230202,6,80,120,81,0,0,0,0,0,0
215,20230202,7,80,120,81,0,-1,0,0,0,0
215,20230202,8,80,110,79,0,0,0,0,0,0
215,20230202,9,70,110,80,0,0,0,0,0,0
215,20230202,10,70,110,83,0,-1,0,0,0,0
215,20230202,11,70,110,87,0,0,0,0,0,0
215,20230202,12,70,100,86,0,0,0,0,0,0
215,20230202,13,70,110,75,5,7,0,0,0,0
215,20230202,14,80,120,77,10,4,0,0,0,0
215,20230202,15,80,110,84,6,1,0,0,0,0
215,20230202,16,70,110,85,0,0,0,0,0,0
215,20230202,17,70,110,89,0,0,0,0,0,0
215,20230202,18,60,110,90,0,0,0,0,0,0
215,20230202,19,70,120,96,0,0,0,0,0,0
215,20230202,20,80,140,94,0,0,0,0,0,0
