code,date,hour,wind,wind_max,temperature,rain_duration,rain,fog,snow,thunder,ice
209,20230501,1,40,50,,,,,,,
209,20230501,2,40,50,,,,,,,
209,20230501,3,30,50,,,,,,,
209,20230501,4,30,40,,,,,,,
209,20230501,5,30,40,,,,,,,
209,20230501,6,20,30,,,,,,,
209,20230501,7,20,30,,,,,,,
209,20230501,8,10,60,,,,,,,
209,20230501,9,30,50,,,,,,,
209,20230501,10,20,40,,,,,,,
209,20230501,11,20,30,,,,,,,
209,20230501,12,10,20,,,,,,,
209,20230501,13,10,30,,,,,,,
209,20230501,14,40,50,,,,,,,
209,20230501,15,50,60,,,,,,,
209,20230501,16,50,60,,,,,,,
209,20230501,17,40,60,,,,,,,
209,20230501,18,50,80,,,,,,,
209,20230501,19,60,80,,,,,,,
209,20230501,20,50,70,,,,,,,
209,20230501,21,30,50,,,,,,,
209,20230501,22,50,90,,,,,,,
209,20230501,23,80,110,,,,,,,
209,20230501,24,90,110,,,,,,,
209,20230502,1,90,110,,,,,,,
209,20230502,2,90,110,,,,,,,
209,20230502,3,80,110,,,,,,,
209,20230502,4,80,110,,,,,,,
209,20230502,5,90,120,,,,,,,
209,20230502,6,80,110,,,,,,,
209,20230502,7,80,110,,,,,,,
209,20230502,8,70,90,,,,,,,
209,20230502,9,70,90,,,,,,,
209,20230502,10,60,90,,,,,,,
209,20230502,11,50,80,,,,,,,
209,20230502,12,50,70,,,,,,,
209,20230502,13,60,80,,,,,,,
209,20230502,14,60,80,,,,,,,
209,20230502,15,60,80,,,,,,,
209,20230502,16,70,90,,,,,,,
209,20230502,17,70,80,,,,,,,
209,20230502,18,70,80,,,,,,,
209,20230502,19,70,80,,,,,,,
209,20230502,20,60,80,,,,,,,
209,20230502,21,60,70,,,,,,,
209,20230502,22,50,60,,,,,,,
209,20230502,23,40,50,,,,,,,
209,20230502,24,40,50,,,,,,,
209,20230503,1,40,50,,,,,,,
209,20230503,2,50,60,,,,,,,
209,20230503,3,40,60,,,,,,,
209,20230503,4,30,60,,,,,,,
209,20230503,5,30,50,,,,,,,
209,20230503,6,30,50,,,,,,,
209,20230503,7,40,50,,,,,,,
209,20230503,8,50,90,,,,,,,
209,20230503,9,50,80,,,,,,,
209,20230503,10,50,80,,,,,,,
209,20230503,11,50,90,,,,,,,
209,20230503,12,50,70,,,,,,,
209,20230503,13,50,80,,,,,,,
209,20230503,14,60,80,,,,,,,
209,20230503,15,60,110,,,,,,,
209,20230503,16,70,100,,,,,,,
209,20230503,17,80,100,,,,,,,
209,20230503,18,80,100,,,,,,,
209,20230503,19,80,110,,,,,,,
209,20230503,20,90,110,,,,,,,
209,20230503,21,90,120,,,,,,,
209,20230503,22,90,110,,,,,,,
209,20230503,23,80,110,,,,,,,
209,20230503,24,90,120,,,,,,,
209,20230504,1,90,110,,,,,,,
209,20230504,2,80,110,,,,,,,
209,20230504,3,80,110,,,,,,,
209,20230504,4,80,100,,,,,,,
209,20230504,5,100,120,,,,,,,
209,20230504,6,100,130,,,,,,,
209,20230504,7,90,120,,,,,,,
209,20230504,8,90,110,,,,,,,
209,20230504,9,80,100,,,,,,,
209,20230504,10,70,80,,,,,,,
209,20230504,11,70,90,,,,,,,
209,20230504,12,80,90,,,,,,,
209,20230504,13,80,100,,,,,,,
209,20230504,14,70,100,,,,,,,
209,20230504,15,70,90,,,,,,,
209,20230504,16,80,110,,,,,,,
209,20230504,17,90,110,,,,,,,
209,20230504,18,70,90,,,,,,,
209,20230504,19,70,80,,,,,,,
209,20230504,20,70,90,,,,,,,
209,20230504,21,70,90,,,,,,,
209,20230504,22,80,100,,,,,,,
209,20230504,23,60,90,,,,,,,
209,20230504,24,30,40,,,,,,,
209,20230505,1,90,140,,,,,,,
209,20230505,2,20,60,,,,,,,
209,20230505,3,50,70,,,,,,,
209,20230505,4,60,80,,,,,,,
209,20230505,5,50,60,,,,,,,
209,20230505,6,40,50,,,,,,,
209,20230505,7,40,50,,,,,,,
209,20230505,8,40,60,,,,,,,
209,20230505,9,40,60,,,,,,,
209,20230505,10,40,50,,,,,,,
209,20230505,11,30,40,,,,,,,
209,20230505,12,30,40,,,,,,,
209,20230505,13,30,40,,,,,,,
209,20230505,14,20,50,,,,,,,
209,20230505,15,30,50,,,,,,,
209,20230505,16,30,40,,,,,,,
209,20230505,17,30,40,,,,,,,
209,20230505,18,40,50,,,,,,,
209,20230505,19,30,40,,,,,,,
209,20230505,20,30,40,,,,,,,
209,20230505,21,40,40,,,,,,,
209,20230505,22,30,50,,,,,,,
209,20230505,23,40,50,,,,,,,
209,20230505,24,30,40,,,,,,,
209,20230506,1,30,40,,,,,,,
209,20230506,2,30,40,,,,,,,
209,20230506,3,40,50,,,,,,,
209,20230506,4,40,50,,,,,,,
209,20230506,5,40,40,,,,,,,
209,20230506,6,30,40,,,,,,,
209,20230506,7,30,40,,,,,,,
209,20230506,8,20,40,,,,,,,
209,20230506,9,20,30,,,,,,,
209,20230506,10,30,30,,,,,,,
209,20230506,11,30,30,,,,,,,
209,20230506,12,20,30,,,,,,,
209,20230506,13,30,40,,,,,,,
209,20230506,14,40,60,,,,,,,
209,20230506,15,50,70,,,,,,,
209,20230506,16,30,40,,,,,,,
209,20230506,17,30,50,,,,,,,
209,20230506,18,40,50,,,,,,,
209,20230506,19,20,30,,,,,,,
209,20230506,20,30,40,,,,,,,
209,20230506,21,30,40,,,,,,,
209,20230506,22,30,40,,,,,,,
209,20230506,23,20,30,,,,,,,
209,20230506,24,20,30,,,,,,,
209,20230507,1,30,40,,,,,,,
209,20230507,2,30,40,,,,,,,
209,20230507,3,50,60,,,,,,,
209,20230507,4,50,60,,,,,,,
209,20230507,5,50,60,,,,,,,
209,20230507,6,50,50,,,,,,,
209,20230507,7,50,50,,,,,,,
209,20230507,8,50,70,,,,,,,
209,20230507,9,40,60,,,,,,,
209,20230507,10,30,40,,,,,,,
209,20230507,11,20,30,,,,,,,
209,20230507,12,30,40,,,,,,,
209,20230507,13,40,50,,,,,,,
209,20230507,14,30,50,,,,,,,
209,20230507,15,30,40,,,,,,,
209,20230507,16,30,40,,,,,,,
209,20230507,17,40,50,,,,,,,
209,20230507,18,30,40,,,,,,,
209,20230507,19,30,40,,,,,,,
209,20230507,20,30,40,,,,,,,
209,20230507,21,20,40,,,,,,,
209,20230507,22,10,30,,,,,,,
209,20230507,23,20,40,,,,,,,
209,20230507,24,20,30,,,,,,,
209,20230508,1,20,40,,,,,,,
209,20230508,2,20,30,,,,,,,
209,20230508,3,20,30,,,,,,,
209,20230508,4,10,20,,,,,,,
209,20230508,5,10,30,,,,,,,
209,20230508,6,20,30,,,,,,,
209,20230508,7,20,40,,,,,,,
209,20230508,8,30,40,,,,,,,
209,20230508,9,40,50,,,,,,,
209,20230508,10,40,50,,,,,,,
209,20230508,11,40,60,,,,,,,
209,20230508,12,40,60,,,,,,,
209,20230508,13,30,50,,,,,,,
209,20230508,14,40,50,,,,,,,
209,20230508,15,50,80,,,,,,,
209,20230508,16,70,90,,,,,,,
209,20230508,17,60,80,,,,,,,
209,20230508,18,50,80,,,,,,,
209,20230508,19,50,60,,,,,,,
209,20230508,20,50,60,,,,,,,
209,20230508,21,40,50,,,,,,,
209,20230508,22,40,50,,,,,,,
209,20230508,23,40,50,,,,,,,
209,20230508,24,50,60,,,,,,,
209,20230509,1,50,60,,,,,,,
209,20230509,2,60,60,,,,,,,
209,20230509,3,50,60,,,,,,,
209,20230509,4,50,50,,,,,,,
209,20230509,5,50,70,,,,,,,
209,20230509,6,70,90,,,,,,,
209,20230509,7,60,90,,,,,,,
209,20230509,8,70,90,,,,,,,
209,20230509,9,70,90,,,,,,,
209,20230509,10,70,90,,,,,,,
209,20230509,11,60,80,,,,,,,
209,20230509,12,60,70,,,,,,,
209,20230509,13,60,80,,,,,,,
209,20230509,14,60,80,,,,,,,
209,20230509,15,60,80,,,,,,,
209,20230509,16,80,90,,,,,,,
209,20230509,17,70,80,,,,,,,
209,20230509,18,70,80,,,,,,,
209,20230509,19,70,80,,,,,,,
209,20230509,20,70,90,,,,,,,
209,20230509,21,60,70,,,,,,,
209,20230509,22,50,70,,,,,,,
209,20230509,23,50,60,,,,,,,
209,20230509,24,30,50,,,,,,,
209,20230510,1,20,40,,,,,,,
209,20230510,2,30,40,,,,,,,
209,20230510,3,40,60,,,,,,,
209,20230510,4,30,50,,,,,,,
209,20230510,5,30,40,,,,,,,
209,20230510,6,50,60,,,,,,,
209,20230510,7,50,60,,,,,,,
209,20230510,8,50,60,,,,,,,
209,20230510,9,50,60,,,,,,,
209,20230510,10,50,60,,,,,,,
209,20230510,11,40,50,,,,,,,
209,20230510,12,40,50,,,,,,,
209,20230510,13,30,40,,,,,,,
209,20230510,14,30,40,,,,,,,
209,20230510,15,20,30,,,,,,,
209,20230510,16,20,40,,,,,,,
209,20230510,17,30,40,,,,,,,
209,20230510,18,20,40,,,,,,,
209,20230510,19,10,20,,,,,,,
209,20230510,20,10,30,,,,,,,
209,20230510,21,10,20,,,,,,,
209,20230510,22,20,30,,,,,,,
209,20230510,23,20,30,,,,,,,
209,20230510,24,0,10,,,,,,,
209,20230511,1,10,30,,,,,,,
209,20230511,2,20,30,,,,,,,
209,20230511,3,30,40,,,,,,,
209,20230511,4,30,40,,,,,,,
209,20230511,5,10,30,,,,,,,
209,20230511,6,10,20,,,,,,,
209,20230511,7,10,20,,,,,,,
209,20230511,8,10,20,,,,,,,
209,20230511,9,20,20,,,,,,,
209,20230511,10,30,40,,,,,,,
209,20230511,11,30,50,,,,,,,
209,20230511,12,40,60,,,,,,,
209,20230511,13,50,60,,,,,,,
209,20230511,14,50,60,,,,,,,
209,20230511,15,50,60,,,,,,,
209,20230511,16,50,70,,,,,,,
209,20230511,17,60,70,,,,,,,
209,20230511,18,70,90,,,,,,,
209,20230511,19,50,80,,,,,,,
209,20230511,20,40,60,,,,,,,
209,20230511,21,50,70,,,,,,,
209,20230511,22,50,70,,,,,,,
209,20230511,23,60,80,,,,,,,
209,20230511,24,70,80,,,,,,,
209,20230512,1,70,100,,,,,,,
209,20230512,2,80,100,,,,,,,
209,20230512,3,100,120,,,,,,,
209,20230512,4,110,140,,,,,,,
209,20230512,5,110,130,,,,,,,
209,20230512,6,90,110,,,,,,,
209,20230512,7,80,110,,,,,,,
209,20230512,8,70,90,,,,,,,
209,20230512,9,70,90,,,,,,,
209,20230512,10,70,90,,,,,,,
209,20230512,11,70,90,,,,,,,
209,20230512,12,60,80,,,,,,,
209,20230512,13,60,80,,,,,,,
209,20230512,14,70,80,,,,,,,
209,20230512,15,80,100,,,,,,,
209,20230512,16,90,130,,,,,,,
209,20230512,17,80,100,,,,,,,
209,20230512,18,70,90,,,,,,,
209,20230512,19,70,90,,,,,,,
209,20230512,20,80,90,,,,,,,
209,20230512,21,60,70,,,,,,,
209,20230512,22,60,70,,,,,,,
209,20230512,23,60,70,,,,,,,
209,20230512,24,50,60,,,,,,,
209,20230513,1,50,60,,,,,,,
209,20230513,2,60,80,,,,,,,
209,20230513,3,80,100,,,,,,,
209,20230513,4,90,100,,,,,,,
209,20230513,5,80,100,,,,,,,
209,20230513,6,70,90,,,,,,,
209,20230513,7,70,80,,,,,,,
209,20230513,8,70,90,,,,,,,
209,20230513,9,80,110,,,,,,,
209,20230513,10,90,110,,,,,,,
209,20230513,11,90,120,,,,,,,
209,20230513,12,90,110,,,,,,,
209,20230513,13,100,110,,,,,,,
209,20230513,14,100,120,,,,,,,
209,20230513,15,100,120,,,,,,,
209,20230513,16,100,120,,,,,,,
209,20230513,17,100,120,,,,,,,
209,20230513,18,100,120,,,,,,,
209,20230513,19,70,100,,,,,,,
209,20230513,20,60,80,,,,,,,
209,20230513,21,60,80,,,,,,,
209,20230513,22,70,90,,,,,,,
209,20230513,23,70,80,,,,,,,
209,20230513,24,70,90,,,,,,,
209,20230514,1,70,100,,,,,,,
209,20230514,2,80,90,,,,,,,
209,20230514,3,70,90,,,,,,,
209,20230514,4,60,70,,,,,,,
209,20230514,5,70,100,,,,,,,
209,20230514,6,80,100,,,,,,,
209,20230514,7,70,90,,,,,,,
209,20230514,8,70,90,,,,,,,
209,20230514,9,70,90,,,,,,,
209,20230514,10,70,90,,,,,,,
209,20230514,11,60,80,,,,,,,
209,20230514,12,60,70,,,,,,,
209,20230514,13,60,80,,,,,,,
209,20230514,14,70,90,,,,,,,
209,20230514,15,80,90,,,,,,,
209,20230514,16,80,90,,,,,,,
209,20230514,17,70,90,,,,,,,
209,20230514,18,60,80,,,,,,,
209,20230514,19,60,70,,,,,,,
