code,start,end,wind,wind_max,temperature,rain,rain_duration,fog,thunder,snow,ice
290,2023-01-07 22:00:00,2023-01-07 23:00:00,7.0,13.0,9.8,0.1,12.0,False,False,False,False
310,2023-01-07 22:00:00,2023-01-07 23:00:00,10.0,18.0,9.0,0.1,6.0,False,False,False,False
319,2023-01-07 22:00:00,2023-01-07 23:00:00,8.0,12.0,9.1,1.3,12.0,False,False,False,False
340,2023-01-07 22:00:00,2023-01-07 23:00:00,5.0,11.0,10.8,0.0,0.0,False,False,False,False
344,2023-01-07 22:00:00,2023-01-07 23:00:00,8.0,14.0,9.8,2.5,30.0,False,False,False,False
348,2023-01-07 22:00:00,2023-01-07 23:00:00,8.0,13.0,10.1,0.05,0.0,False,False,False,False
350,2023-01-07 22:00:00,2023-01-07 23:00:00,7.0,12.0,10.6,0.0,0.0,False,False,False,False
370,2023-01-07 22:00:00,2023-01-07 23:00:00,6.0,10.0,10.3,0.05,0.0,False,False,False,False
375,2023-01-07 22:00:00,2023-01-07 23:00:00,6.0,11.0,10.0,0.0,0.0,False,False,False,False
377,2023-01-07 22:00:00,2023-01-07 23:00:00,6.0,10.0,10.1,0.05,0.0,False,False,False,False
380,2023-01-07 22:00:00,2023-01-07 23:00:00,8.0,13.0,9.4,0.0,0.0,False,False,False,False
215,2023-01-07 23:00:00,2023-01-08 00:00:00,6.0,13.0,9.1,0.0,0.0,False,False,False,False
235,2023-01-07 23:00:00,2023-01-08 00:00:00,10.0,15.0,8.8,0.0,0.0,False,False,False,False
240,2023-01-07 23:00:00,2023-01-08 00:00:00,8.0,14.0,9.2,0.0,0.0,False,False,False,False
249,2023-01-07 23:00:00,2023-01-08 00:00:00,8.0,13.0,9.8,0.0,0.0,False,False,False,False
251,2023-01-07 23:00:00,2023-01-08 00:00:00,12.0,17.0,8.8,0.0,0.0,False,False,False,False
260,2023-01-07 23:00:00,2023-01-08 00:00:00,6.0,13.0,8.4,3.3,48.0,False,False,False,False
267,2023-01-07 23:00:00,2023-01-08 00:00:00,9.0,12.0,9.0,0.0,0.0,False,False,False,False
269,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,12.0,9.8,1.0,36.0,False,False,False,False
270,2023-01-07 23:00:00,2023-01-08 00:00:00,8.0,13.0,9.4,0.7,30.0,False,False,False,False
273,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,12.0,10.0,0.05,0.0,False,False,False,False
275,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,11.0,9.6,0.05,0.0,False,False,False,False
279,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,12.0,10.2,0.0,0.0,False,False,False,False
280,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,11.0,9.5,0.0,0.0,False,False,False,False
290,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,11.0,10.1,0.0,0.0,False,False,False,False
310,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,10.0,9.0,0.0,0.0,False,False,False,False
319,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,14.0,9.0,2.2,36.0,False,False,False,False
340,2023-01-07 23:00:00,2023-01-08 00:00:00,6.0,12.0,8.4,1.6,42.0,False,False,False,False
344,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,12.0,9.2,0.0,0.0,False,False,False,False
348,2023-01-07 23:00:00,2023-01-08 00:00:00,8.0,17.0,8.0,1.8,48.0,False,False,False,False
350,2023-01-07 23:00:00,2023-01-08 00:00:00,6.0,10.0,10.6,0.0,0.0,False,False,False,False
370,2023-01-07 23:00:00,2023-01-08 00:00:00,5.0,9.0,10.1,0.0,0.0,False,False,False,False
375,2023-01-07 23:00:00,2023-01-08 00:00:00,6.0,11.0,10.1,0.0,0.0,False,False,False,False
377,2023-01-07 23:00:00,2023-01-08 00:00:00,6.0,11.0,10.4,0.0,0.0,False,False,False,False
380,2023-01-07 23:00:00,2023-01-08 00:00:00,7.0,13.0,9.7,0.0,0.0,False,False,False,False
215,2023-01-08 00:00:00,2023-01-08 01:00:00,5.0,9.0,8.4,0.0,0.0,False,False,False,False
235,2023-01-08 00:00:00,2023-01-08 01:00:00,10.0,14.0,8.2,0.0,0.0,False,False,False,False
240,2023-01-08 00:00:00,2023-01-08 01:00:00,7.0,12.0,8.8,0.0,0.0,False,False,False,False
249,2023-01-08 00:00:00,2023-01-08 01:00:00,8.0,12.0,8.9,0.0,0.0,False,False,False,False
251,2023-01-08 00:00:00,2023-01-08 01:00:00,11.0,16.0,8.6,0.0,0.0,False,False,False,False
260,2023-01-08 00:00:00,2023-01-08 01:00:00,4.0,10.0,8.7,0.1,6.0,False,False,False,False
267,2023-01-08 00:00:00,2023-01-08 01:00:00,8.0,13.0,8.3,0.0,0.0,False,False,False,False
269,2023-01-08 00:00:00,2023-01-08 01:00:00,8.0,14.0,8.7,0.05,0.0,False,False,False,False
270,2023-01-08 00:00:00,2023-01-08 01:00:00,7.0,12.0,9.1,0.05,0.0,False,False,False,False
273,2023-01-08 00:00:00,2023-01-08 01:00:00,8.0,12.0,9.3,0.05,0.0,False,False,False,False
275,2023-01-08 00:00:00,2023-01-08 01:00:00,6.0,12.0,10.1,0.05,0.0,False,False,False,False
279,2023-01-08 00:00:00,2023-01-08 01:00:00,8.0,13.0,9.8,0.2,6.0,False,False,False,False
280,2023-01-08 00:00:00,2023-01-08 01:00:00,7.0,10.0,9.6,0.0,0.0,False,False,False,False
290,2023-01-08 00:00:00,2023-01-08 01:00:00,7.0,12.0,10.1,0.0,0.0,False,False,False,False
310,2023-01-08 00:00:00,2023-01-08 01:00:00,6.0,9.0,8.7,0.0,0.0,False,False,False,False
319,2023-01-08 00:00:00,2023-01-08 01:00:00,6.0,10.0,9.7,0.3,18.0,False,False,False,False
340,2023-01-08 00:00:00,2023-01-08 01:00:00,5.0,9.0,8.4,1.8,60.0,False,False,False,False
344,2023-01-08 00:00:00,2023-01-08 01:00:00,5.0,9.0,9.4,0.0,0.0,False,False,False,False
348,2023-01-08 00:00:00,2023-01-08 01:00:00,5.0,9.0,9.5,0.0,0.0,False,False,False,False
350,2023-01-08 00:00:00,2023-01-08 01:00:00,5.0,10.0,10.5,0.0,0.0,False,False,False,False
370,2023-01-08 00:00:00,2023-01-08 01:00:00,5.0,8.0,10.3,0.0,0.0,False,False,False,False
375,2023-01-08 00:00:00,2023-01-08 01:00:00,5.0,9.0,10.0,0.0,0.0,False,False,False,False
377,2023-01-08 00:00:00,2023-01-08 01:00:00,6.0,9.0,10.3,0.0,0.0,False,False,False,False
380,2023-01-08 00:00:00,2023-01-08 01:00:00,7.0,11.0,10.0,0.0,0.0,False,False,False,False
215,2023-01-08 01:00:00,2023-01-08 02:00:00,4.0,6.0,8.0,0.0,0.0,False,False,False,False
235,2023-01-08 01:00:00,2023-01-08 02:00:00,7.0,11.0,7.5,0.0,0.0,False,False,False,False
240,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,8.0,8.5,0.0,0.0,False,False,False,False
249,2023-01-08 01:00:00,2023-01-08 02:00:00,5.0,9.0,8.1,0.0,0.0,False,False,False,False
251,2023-01-08 01:00:00,2023-01-08 02:00:00,11.0,14.0,8.1,0.0,0.0,False,False,False,False
260,2023-01-08 01:00:00,2023-01-08 02:00:00,4.0,9.0,9.0,0.0,0.0,False,False,False,False
267,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,10.0,7.9,0.0,0.0,False,False,False,False
269,2023-01-08 01:00:00,2023-01-08 02:00:00,5.0,8.0,8.5,0.0,0.0,False,False,False,False
270,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,11.0,7.7,0.0,0.0,False,False,False,False
273,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,12.0,8.5,0.0,0.0,False,False,False,False
275,2023-01-08 01:00:00,2023-01-08 02:00:00,5.0,10.0,9.8,0.05,0.0,False,False,False,False
279,2023-01-08 01:00:00,2023-01-08 02:00:00,7.0,14.0,8.3,1.0,54.0,False,False,False,False
280,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,10.0,9.3,0.0,0.0,False,False,False,False
290,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,10.0,9.9,0.0,0.0,False,False,False,False
310,2023-01-08 01:00:00,2023-01-08 02:00:00,10.0,13.0,8.2,0.0,0.0,False,False,False,False
319,2023-01-08 01:00:00,2023-01-08 02:00:00,5.0,10.0,9.2,0.0,0.0,False,False,False,False
340,2023-01-08 01:00:00,2023-01-08 02:00:00,2.0,6.0,9.2,0.05,0.0,False,False,False,False
344,2023-01-08 01:00:00,2023-01-08 02:00:00,5.0,9.0,8.5,0.0,0.0,False,False,False,False
348,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,9.0,8.3,0.05,0.0,False,False,False,False
350,2023-01-08 01:00:00,2023-01-08 02:00:00,5.0,10.0,10.0,0.05,0.0,False,False,False,False
370,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,12.0,8.6,0.5,24.0,False,False,False,False
375,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,10.0,10.1,0.0,0.0,False,False,False,False
377,2023-01-08 01:00:00,2023-01-08 02:00:00,6.0,12.0,10.4,0.0,0.0,False,False,False,False
380,2023-01-08 01:00:00,2023-01-08 02:00:00,7.0,11.0,9.8,0.0,0.0,False,False,False,False
215,2023-01-08 02:00:00,2023-01-08 03:00:00,4.0,7.0,8.4,0.0,0.0,False,False,False,False
235,2023-01-08 02:00:00,2023-01-08 03:00:00,8.0,11.0,7.8,0.0,0.0,False,False,False,False
240,2023-01-08 02:00:00,2023-01-08 03:00:00,5.0,7.0,8.4,0.0,0.0,False,False,False,False
249,2023-01-08 02:00:00,2023-01-08 03:00:00,4.0,7.0,7.6,0.0,0.0,False,False,False,False
251,2023-01-08 02:00:00,2023-01-08 03:00:00,9.0,12.0,7.8,0.0,0.0,False,False,False,False
260,2023-01-08 02:00:00,2023-01-08 03:00:00,4.0,8.0,9.2,0.0,0.0,False,False,False,False
267,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,9.0,7.3,0.0,0.0,False,False,False,False
269,2023-01-08 02:00:00,2023-01-08 03:00:00,5.0,7.0,8.4,0.0,0.0,False,False,False,False
270,2023-01-08 02:00:00,2023-01-08 03:00:00,5.0,8.0,7.7,0.0,0.0,False,False,False,False
273,2023-01-08 02:00:00,2023-01-08 03:00:00,5.0,8.0,8.2,0.0,0.0,False,False,False,False
275,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,9.0,9.7,0.1,30.0,False,False,False,False
279,2023-01-08 02:00:00,2023-01-08 03:00:00,4.0,8.0,8.1,0.05,0.0,False,False,False,False
280,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,10.0,8.2,0.0,0.0,False,False,False,False
290,2023-01-08 02:00:00,2023-01-08 03:00:00,5.0,9.0,9.8,0.0,0.0,False,False,False,False
310,2023-01-08 02:00:00,2023-01-08 03:00:00,8.0,11.0,8.3,0.0,0.0,False,False,False,False
319,2023-01-08 02:00:00,2023-01-08 03:00:00,5.0,10.0,8.8,0.0,0.0,False,False,False,False
340,2023-01-08 02:00:00,2023-01-08 03:00:00,3.0,7.0,9.0,0.0,0.0,False,False,False,False
344,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,12.0,8.9,0.0,0.0,False,False,False,False
348,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,8.0,8.7,0.0,0.0,False,False,False,False
350,2023-01-08 02:00:00,2023-01-08 03:00:00,5.0,9.0,8.6,0.05,0.0,False,False,False,False
370,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,11.0,8.1,0.6,54.0,False,False,False,False
375,2023-01-08 02:00:00,2023-01-08 03:00:00,7.0,13.0,8.2,0.7,48.0,False,False,False,False
377,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,11.0,9.9,0.0,0.0,False,False,False,False
380,2023-01-08 02:00:00,2023-01-08 03:00:00,6.0,10.0,10.0,0.0,0.0,False,False,False,False
215,2023-01-08 03:00:00,2023-01-08 04:00:00,6.0,10.0,7.8,0.0,0.0,False,False,False,False
235,2023-01-08 03:00:00,2023-01-08 04:00:00,7.0,10.0,7.7,0.0,0.0,False,False,False,False
240,2023-01-08 03:00:00,2023-01-08 04:00:00,6.0,9.0,8.4,0.0,0.0,False,False,False,False
249,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,7.0,8.1,0.0,0.0,False,False,False,False
251,2023-01-08 03:00:00,2023-01-08 04:00:00,8.0,11.0,7.9,0.0,0.0,False,False,False,False
260,2023-01-08 03:00:00,2023-01-08 04:00:00,3.0,8.0,9.0,0.0,0.0,False,False,False,False
267,2023-01-08 03:00:00,2023-01-08 04:00:00,6.0,8.0,7.3,0.0,0.0,False,False,False,False
269,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,8.0,8.7,0.0,0.0,False,False,False,False
270,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,8.0,8.1,0.0,0.0,False,False,False,False
273,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,8.0,8.6,0.0,0.0,False,False,False,False
275,2023-01-08 03:00:00,2023-01-08 04:00:00,6.0,10.0,8.1,0.4,48.0,False,False,False,False
279,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,9.0,8.9,0.3,18.0,False,False,False,False
280,2023-01-08 03:00:00,2023-01-08 04:00:00,4.0,8.0,7.8,0.0,0.0,False,False,False,False
290,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,9.0,10.1,0.0,0.0,False,False,False,False
310,2023-01-08 03:00:00,2023-01-08 04:00:00,8.0,10.0,7.8,0.0,0.0,False,False,False,False
319,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,11.0,8.7,0.0,0.0,False,False,False,False
340,2023-01-08 03:00:00,2023-01-08 04:00:00,4.0,8.0,9.0,0.0,0.0,False,False,False,False
344,2023-01-08 03:00:00,2023-01-08 04:00:00,6.0,10.0,8.2,0.0,0.0,False,False,False,False
348,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,8.0,8.7,0.0,0.0,False,False,False,False
350,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,8.0,8.7,0.0,0.0,False,False,False,False
370,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,10.0,8.1,0.05,0.0,False,False,False,False
375,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,9.0,8.0,0.8,54.0,False,False,False,False
377,2023-01-08 03:00:00,2023-01-08 04:00:00,5.0,8.0,10.0,0.0,0.0,False,False,False,False
380,2023-01-08 03:00:00,2023-01-08 04:00:00,6.0,10.0,9.6,0.0,0.0,False,False,False,False
215,2023-01-08 04:00:00,2023-01-08 05:00:00,6.0,9.0,7.9,0.0,0.0,False,False,False,False
235,2023-01-08 04:00:00,2023-01-08 05:00:00,7.0,11.0,7.6,0.0,0.0,False,False,False,False
240,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,8.0,7.6,0.0,0.0,False,False,False,False
249,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,8.0,7.3,0.0,0.0,False,False,False,False
251,2023-01-08 04:00:00,2023-01-08 05:00:00,9.0,12.0,7.9,0.0,0.0,False,False,False,False
260,2023-01-08 04:00:00,2023-01-08 05:00:00,3.0,6.0,8.3,0.0,0.0,False,False,False,False
267,2023-01-08 04:00:00,2023-01-08 05:00:00,6.0,9.0,7.8,0.0,0.0,False,False,False,False
269,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,9.0,8.6,0.05,0.0,False,False,False,False
270,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,7.0,7.9,0.0,0.0,False,False,False,False
273,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,7.0,8.6,0.0,0.0,False,False,False,False
275,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,9.0,7.8,0.05,0.0,False,False,False,False
279,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,9.0,8.4,0.9,48.0,False,False,False,False
280,2023-01-08 04:00:00,2023-01-08 05:00:00,4.0,7.0,8.4,0.0,0.0,False,False,False,False
290,2023-01-08 04:00:00,2023-01-08 05:00:00,6.0,12.0,7.9,0.4,42.0,False,False,False,False
310,2023-01-08 04:00:00,2023-01-08 05:00:00,7.0,9.0,7.7,0.0,0.0,False,False,False,False
319,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,9.0,8.0,0.0,0.0,False,False,False,False
340,2023-01-08 04:00:00,2023-01-08 05:00:00,4.0,8.0,8.7,0.0,0.0,False,False,False,False
344,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,10.0,7.9,0.0,0.0,False,False,False,False
348,2023-01-08 04:00:00,2023-01-08 05:00:00,4.0,6.0,7.6,0.0,0.0,False,False,False,False
350,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,9.0,8.7,0.0,0.0,False,False,False,False
370,2023-01-08 04:00:00,2023-01-08 05:00:00,5.0,9.0,8.2,0.05,0.0,False,False,False,False
375,2023-01-08 04:00:00,2023-01-08 05:00:00,4.0,7.0,8.4,0.05,0.0,False,False,False,False
377,2023-01-08 04:00:00,2023-01-08 05:00:00,6.0,11.0,9.9,0.05,0.0,False,False,False,False
380,2023-01-08 04:00:00,2023-01-08 05:00:00,6.0,11.0,9.3,0.0,0.0,False,False,False,False
215,2023-01-08 05:00:00,2023-01-08 06:00:00,6.0,9.0,7.6,0.0,0.0,False,False,False,False
235,2023-01-08 05:00:00,2023-01-08 06:00:00,8.0,12.0,7.6,0.0,0.0,False,False,False,False
240,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,7.0,7.5,0.0,0.0,False,False,False,False
249,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,8.0,7.2,0.0,0.0,False,False,False,False
251,2023-01-08 05:00:00,2023-01-08 06:00:00,9.0,12.0,7.6,0.0,0.0,False,False,False,False
260,2023-01-08 05:00:00,2023-01-08 06:00:00,3.0,6.0,7.3,0.0,0.0,False,False,False,False
267,2023-01-08 05:00:00,2023-01-08 06:00:00,7.0,9.0,7.3,0.0,0.0,False,False,False,False
269,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,7.0,7.7,0.05,0.0,False,False,False,False
270,2023-01-08 05:00:00,2023-01-08 06:00:00,6.0,9.0,7.7,0.0,0.0,False,False,False,False
273,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,8.0,8.2,0.0,0.0,False,False,False,False
275,2023-01-08 05:00:00,2023-01-08 06:00:00,4.0,9.0,8.0,0.05,0.0,False,False,False,False
279,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,8.0,7.9,0.1,6.0,False,False,False,False
280,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,8.0,8.5,0.0,0.0,False,False,False,False
290,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,8.0,8.2,0.3,24.0,False,False,False,False
310,2023-01-08 05:00:00,2023-01-08 06:00:00,8.0,11.0,7.4,0.0,0.0,False,False,False,False
319,2023-01-08 05:00:00,2023-01-08 06:00:00,6.0,9.0,7.5,0.0,0.0,False,False,False,False
340,2023-01-08 05:00:00,2023-01-08 06:00:00,4.0,8.0,8.2,0.0,0.0,False,False,False,False
344,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,10.0,7.6,0.0,0.0,False,False,False,False
348,2023-01-08 05:00:00,2023-01-08 06:00:00,4.0,6.0,6.6,0.0,0.0,False,False,False,False
350,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,8.0,7.3,0.0,0.0,False,False,False,False
370,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,8.0,7.6,0.0,0.0,False,False,False,False
375,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,9.0,8.6,0.0,0.0,False,False,False,False
377,2023-01-08 05:00:00,2023-01-08 06:00:00,6.0,15.0,7.1,0.3,30.0,False,False,False,False
380,2023-01-08 05:00:00,2023-01-08 06:00:00,5.0,13.0,7.0,1.5,48.0,False,False,False,False
215,2023-01-08 06:00:00,2023-01-08 07:00:00,6.0,10.0,7.5,0.0,0.0,False,False,False,False
235,2023-01-08 06:00:00,2023-01-08 07:00:00,8.0,12.0,7.3,0.0,0.0,False,False,False,False
240,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,8.0,6.9,0.0,0.0,False,False,False,False
249,2023-01-08 06:00:00,2023-01-08 07:00:00,6.0,9.0,7.4,0.0,0.0,False,False,False,False
251,2023-01-08 06:00:00,2023-01-08 07:00:00,9.0,12.0,7.4,0.0,0.0,False,False,False,False
260,2023-01-08 06:00:00,2023-01-08 07:00:00,3.0,5.0,7.2,0.0,0.0,False,False,False,False
267,2023-01-08 06:00:00,2023-01-08 07:00:00,7.0,11.0,7.4,0.0,0.0,False,False,False,False
269,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,8.0,7.3,0.0,0.0,False,False,False,False
270,2023-01-08 06:00:00,2023-01-08 07:00:00,6.0,9.0,7.1,0.0,0.0,False,False,False,False
273,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,7.0,7.8,0.0,0.0,False,False,False,False
275,2023-01-08 06:00:00,2023-01-08 07:00:00,4.0,7.0,7.3,0.0,0.0,False,False,False,False
279,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,8.0,7.8,0.0,0.0,False,False,False,False
280,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,8.0,8.1,0.0,0.0,False,False,False,False
290,2023-01-08 06:00:00,2023-01-08 07:00:00,4.0,8.0,8.2,0.05,0.0,False,False,False,False
310,2023-01-08 06:00:00,2023-01-08 07:00:00,8.0,11.0,7.2,0.0,0.0,False,False,False,False
319,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,9.0,7.3,0.0,0.0,False,False,False,False
340,2023-01-08 06:00:00,2023-01-08 07:00:00,4.0,9.0,7.8,0.0,0.0,False,False,False,False
344,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,9.0,7.3,0.0,0.0,False,False,False,False
348,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,7.0,6.3,0.0,0.0,False,False,False,False
350,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,8.0,6.2,0.0,0.0,False,False,False,False
370,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,8.0,6.8,0.0,0.0,False,False,False,False
375,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,8.0,7.3,0.0,0.0,False,False,False,False
377,2023-01-08 06:00:00,2023-01-08 07:00:00,4.0,6.0,7.1,0.0,0.0,False,False,False,False
380,2023-01-08 06:00:00,2023-01-08 07:00:00,5.0,7.0,6.9,0.05,0.0,False,False,False,False
215,2023-01-08 07:00:00,2023-01-08 08:00:00,6.0,9.0,6.9,0.0,0.0,False,False,False,False
235,2023-01-08 07:00:00,2023-01-08 08:00:00,8.0,12.0,7.0,0.0,0.0,False,False,False,False
240,2023-01-08 07:00:00,2023-01-08 08:00:00,6.0,8.0,6.6,0.0,0.0,False,False,False,False
249,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,9.0,6.6,0.0,0.0,False,False,False,False
251,2023-01-08 07:00:00,2023-01-08 08:00:00,9.0,13.0,7.3,0.0,0.0,False,False,False,False
260,2023-01-08 07:00:00,2023-01-08 08:00:00,3.0,6.0,6.6,0.0,0.0,False,False,False,False
267,2023-01-08 07:00:00,2023-01-08 08:00:00,7.0,11.0,7.1,0.0,0.0,False,False,False,False
269,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,8.0,7.1,0.0,0.0,False,False,False,False
270,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,9.0,6.7,0.0,0.0,False,False,False,False
273,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,7.0,7.3,0.0,0.0,False,False,False,False
275,2023-01-08 07:00:00,2023-01-08 08:00:00,4.0,7.0,7.0,0.0,0.0,False,False,False,False
279,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,7.0,7.3,0.0,0.0,False,False,False,False
280,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,8.0,7.4,0.0,0.0,False,False,False,False
290,2023-01-08 07:00:00,2023-01-08 08:00:00,4.0,7.0,7.7,0.05,0.0,False,False,False,False
310,2023-01-08 07:00:00,2023-01-08 08:00:00,8.0,11.0,6.9,0.0,0.0,False,False,False,False
319,2023-01-08 07:00:00,2023-01-08 08:00:00,6.0,9.0,7.2,0.0,0.0,False,False,False,False
340,2023-01-08 07:00:00,2023-01-08 08:00:00,3.0,8.0,7.4,0.0,0.0,False,False,False,False
344,2023-01-08 07:00:00,2023-01-08 08:00:00,6.0,9.0,7.1,0.0,0.0,False,False,False,False
348,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,7.0,6.5,0.0,0.0,False,False,False,False
350,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,7.0,6.3,0.0,0.0,False,False,False,False
370,2023-01-08 07:00:00,2023-01-08 08:00:00,4.0,6.0,6.2,0.0,0.0,False,False,False,False
375,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,8.0,6.8,0.0,0.0,False,False,False,False
377,2023-01-08 07:00:00,2023-01-08 08:00:00,4.0,7.0,5.5,0.0,0.0,False,False,False,False
380,2023-01-08 07:00:00,2023-01-08 08:00:00,5.0,7.0,6.6,0.0,0.0,False,False,False,False
215,2023-01-08 08:00:00,2023-01-08 09:00:00,6.0,10.0,7.2,0.0,0.0,False,False,False,False
235,2023-01-08 08:00:00,2023-01-08 09:00:00,8.0,12.0,7.3,0.0,0.0,False,False,False,False
240,2023-01-08 08:00:00,2023-01-08 09:00:00,7.0,10.0,6.9,0.0,0.0,False,False,False,False
249,2023-01-08 08:00:00,2023-01-08 09:00:00,6.0,8.0,7.1,0.0,0.0,False,False,False,False
251,2023-01-08 08:00:00,2023-01-08 09:00:00,9.0,12.0,7.5,0.0,0.0,False,False,False,False
260,2023-01-08 08:00:00,2023-01-08 09:00:00,4.0,8.0,6.8,0.0,0.0,False,False,False,False
267,2023-01-08 08:00:00,2023-01-08 09:00:00,8.0,11.0,7.3,0.0,0.0,False,False,False,False
269,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,10.0,7.4,0.0,0.0,False,False,False,False
270,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,9.0,7.4,0.0,0.0,False,False,False,False
273,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,8.0,7.5,0.0,0.0,False,False,False,False
275,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,9.0,7.3,0.0,0.0,False,False,False,False
279,2023-01-08 08:00:00,2023-01-08 09:00:00,4.0,6.0,7.3,0.0,0.0,False,False,False,False
280,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,7.0,7.7,0.0,0.0,False,False,False,False
290,2023-01-08 08:00:00,2023-01-08 09:00:00,4.0,9.0,8.3,0.0,0.0,False,False,False,False
310,2023-01-08 08:00:00,2023-01-08 09:00:00,8.0,10.0,7.3,0.0,0.0,False,False,False,False
319,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,9.0,7.7,0.0,0.0,False,False,False,False
340,2023-01-08 08:00:00,2023-01-08 09:00:00,3.0,7.0,7.7,0.0,0.0,False,False,False,False
344,2023-01-08 08:00:00,2023-01-08 09:00:00,6.0,10.0,7.4,0.0,0.0,False,False,False,False
348,2023-01-08 08:00:00,2023-01-08 09:00:00,6.0,9.0,6.7,0.0,0.0,False,False,False,False
350,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,7.0,6.9,0.0,0.0,False,False,False,False
370,2023-01-08 08:00:00,2023-01-08 09:00:00,4.0,6.0,6.7,0.0,0.0,False,False,False,False
375,2023-01-08 08:00:00,2023-01-08 09:00:00,5.0,8.0,7.4,0.0,0.0,False,False,False,False
